song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,valence,time_signature,popularity,Stream,track_id
Ganpati Nachaya Lagla,Anand Shinde,/artist/anand-shinde,267000,Marathi,02-06-2023,0.08,0.976,0.978,0.797,-12.961,0.02,142.996,1,7,0.04,4,73,8634838,3y80dOPA146D2cSiOARPkb
Mee Ghodyavar,Usha Mangeshkar,/artist/usha-mangeshkar-2,186000,Marathi,06-11-2017,0.94,0.64,0.664,0.95,-13.512,0.0931,136.998,1,1,0.091,4,38,3655490,3vKOlw96AMXDvmKcD5xXKX
Hausan Kela Pati,Roshan Satarkar,/artist/roshan-satarkar,396000,Marathi,07-04-2004,0.22,0.433,0.898,0.687,-13.584,0.07,143.003,1,7,0.0047,4,83,5647789,537E8gnDJe0sJ6G3gVCkzi
Pandharichi Chandrabhaga,Uttara Kelkar,/artist/uttara-kelkar,379000,Marathi,01-12-2001,0.61,0.5,0.915,0.107,-12.897,0.07,138.007,0,11,0.02,4,53,7651153,5rrJvOGVLBUpXelXKZw6rP
Ugi Ugi Rahi,Asha Bhosle,/artist/asha-bhosle-1,192000,Marathi,04-02-2015,0.18,0.025,0.955,0.45,-10.118,0.087,150.033,1,11,0.033,4,86,1242517,2W4jyso89fhHqZuedanefe
Taat Kari Duhita,Pt. Kumar Gandharva,/artist/pt-kumar-gandharva-1,279000,Marathi,11-05-2016,0.6,0.78,0.965,0.852,-11.827,0.0734,140.022,0,3,0.0789,4,51,2592158,16K4ykYViGZpSh6ID8fLVW
Ganrajala Karu Mujra,Chhota Gandharva,/artist/chhota-gandharva,205000,Marathi,05-01-2010,0.04,0.46,0.192,0.945,-7.124,0.02,144.027,0,11,0.0043,4,52,7981570,17AzRJspJqUmIWtpPC7Bn6
Roj Roj Maj Bhetayachi,Krishna Kalle,/artist/krishna-kalle,213000,Marathi,02-02-2019,0.5,0.963,0.009,0.695,-6.898,0.038,150.002,1,7,0.0433,4,100,9347139,7zAY50lKOItxQMd8k07pd9
Taril Ha Tuj Girijashankar,Pt. Ram Marathe,/artist/pt-ram-marathe-2,202000,Marathi,08-01-2016,0.65,0.926,0.667,0.659,-6.071,0.04,138.001,0,11,0.067,4,77,1314615,2grhDvXHsl40nxt1jTxxNE
Ya Viraat Gaganakhali,Ramdas Kamat,/artist/ramdas-kamat,188000,Marathi,09-06-2002,0.93,0.801,0.338,0.174,-9.243,0.03,139.988,0,4,0.0303,4,82,4161377,387w2P7ClJ5saJi7Cfzf6a
Tochi Aadi Tochi Aant,Ramdas Kamat,/artist/ramdas-kamat,343000,Marathi,04-07-2021,0.9,0.37,0.35,0.883,-4.282,0.0929,139.998,1,9,0.0287,4,28,1021957,3EzYXcR7gq9rHEVPCKoK3U
Paavsaat Nahati,Asha Bhosle|Sudhir Phadke,/artist/asha-bhosle-1|/artist/sudhir-phadke,222000,Marathi,05-10-2006,0.63,0.076,0.938,0.094,-8.773,0.056,143.018,1,7,0.06,4,88,8766540,7zohPDlLV8zCCIRd0iP9vK
Kali Kali Umalte,Asha Bhosle,/artist/asha-bhosle-1,197000,Marathi,09-08-2017,0.92,0.66,0.795,0.454,-12.562,0.0602,129.983,1,7,0.048,4,90,9723113,6y5bWfL0TQ1W7oAGsUQbLm
Ramchandra Swami Maza,Sudhir Phadke,/artist/sudhir-phadke,245000,Marathi,12-09-2002,0.64,0.982,0.986,0.064,-8.526,0.0173,139.991,1,6,0.05,4,86,11117691,4TqUbtIDOzDXrjHgwJrUHx
Baila Majha Naand Panyacha,Shahir Sable,/artist/shahir-sable,191000,Marathi,02-05-2006,0.87,0.03,0.436,0.363,-3.991,0.0611,145.004,0,10,0.061,4,38,4798131,59d2l0spaE9o4IJ29mBEUo
Sukh Yeta Majhya Dari,Lata Mangeshkar,/artist/lata-mangeshkar,207000,Marathi,12-01-2003,0.22,0.175,0.445,0.911,-8.359,0.01,146.012,1,0,0.042,4,39,8611152,7FSjiK5Gwx0JpgVa9oUjA6
Mani Maziya Natale Gokul,Manik Varma,/artist/manik-varma,182000,Marathi,09-03-2001,0.04,0.46,0.553,0.808,-8.37,0.031,137.979,1,11,0.0288,4,57,1436232,2QzXmaDaDa7ChipgE6zxj8
Gori Bahuli Kuthun Aali,Asha Bhosle,/artist/asha-bhosle-1,209000,Marathi,03-07-2009,0.51,0.261,0.203,0.081,-3.616,0.07,144.976,1,1,0.01,4,66,11003177,6wCL2gG65eWXex41tWD5pF
Janm Bhumi,Shekh Jainu Chand|Keshar Jainu,/artist/shekh-jainu-chand|/artist/keshar-jainu,360000,Marathi,09-11-2009,0.09,0.88,0.117,0.159,-5.49,0.0427,135.986,1,7,0.06,4,29,1907181,3OHUkPekghD1hb08lKCPO4
Zulavilen Mala Kan Sang Na,Manik Varma,/artist/manik-varma,211000,Marathi,07-02-2009,0.52,0.227,0.061,0.691,-8.868,0.04,139.979,1,7,0,4,35,5780284,3q6B1x5Od4DxOIglTv7NbZ
Aaba Sarkun Basa Neet,Shakuntala Kambli,/artist/shakuntala-kambli,300000,Marathi,11-12-2013,0.45,0.65,0.256,0.797,-10.599,0.057,144.985,1,6,0.092,4,79,2420885,6HNVdgamJuspsAL5Piq68e
Gunacha Navra Bholya Manacha,Roshan Satarkar,/artist/roshan-satarkar,354000,Marathi,01-09-2020,0.71,0.333,0.871,0.161,-13.485,0.0073,145.985,1,1,0.025,4,60,10737218,1XbAiED8YYb8r6zTElDoyQ
Are He Dukhi Jeeva,Mohammed Rafi,/artist/mohammad-rafi,188000,Marathi,08-01-2006,0.44,0.851,0.586,0.494,-11.064,0.088,139.998,1,7,0.057,4,96,8261320,3BiFsRDBh49XKsb0tAWFE7
Oghalnare Pusuni Aasve,Prabhakar Karekar,/artist/prabhakar-karekar,437000,Marathi,02-08-2015,0.88,0.26,0.027,0.358,-2.953,0.02,137,1,1,0.033,4,99,7598709,7h8juWvGK4i9mPBfp5eqn1
Darrat Sukhachi Navsachi,Sulochana Chavan,/artist/sulochana-chavan,184000,Marathi,11-09-2014,0.17,0.281,0.442,0.604,-13.907,0.01,140.005,1,2,0.05,4,45,3771773,31tyd6hZpk8PIcz9hJevzt
Divya Swatantrya Ravi,Master Dinanath Mangeshkar,/artist/master-dinanath-mangeshkar,186000,Marathi,02-07-2007,0.23,0.66,0.28,0.437,-9.809,0.081,138.021,1,2,0.081,4,95,7583691,0Zg9kmOzmFwnk0CyeYEvbg
Pandharicha Naath Majha,Ravindra Sathe,/artist/ravindra-sathe,316000,Marathi,05-07-2017,0.59,0.456,0.453,0.698,-10.862,0.094,136.026,0,11,0.1,4,28,10585463,1P8gJbDFOyndqz1CnskfUM
Swapna Dhunda Bhav Manee,Suresh Wadkar|Anuradha Paudwal,/artist/suresh-wadkar|/artist/anuradha-paudwal-2,240000,Marathi,11-08-2003,0.05,0.06,0.036,0.315,-5.516,0.082,144.987,1,7,0.08,4,65,11135459,6KTQGNHEZuiUcvhRMe7R1a
Aaj Kalila Ek Phool,Asha Bhosle,/artist/asha-bhosle-1,182000,Marathi,11-12-2018,0.54,0.776,0.729,0.517,-10.187,0.02,134.984,1,7,0.09,4,71,7176414,2WogLMMpXNzjBaSMePKs1j
Ragini Mukhachandrama,Prasad Sawkar,/artist/prasad-sawkar,192000,Marathi,10-06-2022,0.28,0.21,0.676,0.235,-7.454,0.072,146.003,1,7,0.018,4,34,4792360,3F29yqkv31RzfX965WEZNz
Karmena Divas Aata Jaina,Roshan Satarkar,/artist/roshan-satarkar,362000,Marathi,03-08-2004,0.05,0.99,0.846,0.182,-9.404,0.05,140.015,1,1,0.058,4,27,4532476,1pdRHLQJsXjGxSyKuiGUld
Ekvira Aay Majhi Dongaravali,Shakti Kumar,/artist/shakti-kumar,308000,Marathi,06-04-2006,0.09,0.127,0.541,0.13,-10.954,0.027,137.993,1,9,0.071,4,53,36773,7AsgQmv3mRdCLcoyk3jLJT
Vedya Mana Talamalsi,Jyotsna Bhole,/artist/jyotsna-bhole,192000,Marathi,05-05-2008,0.63,0.57,0.115,0.973,-12.791,0.02,149.983,0,1,0.08,4,77,6652546,0wkYv3DtwDckXVWiYQNchf
Chal Mumbai Saari Firu,Manvel Gayakwad,/artist/manvel-gayakwad,272000,Marathi,09-02-2018,0.09,0.57,0.236,0.194,-12.986,0.039,144.03,1,0,0.026,4,40,6183652,7HEa2IIZA1oLPwBDkuEc1f
Dayecha Sagar Aparampar,Vishwanath Bagul,/artist/vishwanath-bagul,184000,Marathi,06-07-2007,0.06,0.364,0.38,0.284,-4.919,0.062,147.994,1,4,0.056,4,78,7487918,5GbuZhCVoHiYIJZNZsWmWg
Jara Damaan Palva Gaadi,Roshan Satarkar,/artist/roshan-satarkar,346000,Marathi,01-04-2019,0.07,0.82,0.438,0.805,-5.022,0.0096,148.013,1,7,0.0975,4,31,10079455,75CseA0h9ACMgghFJcfVym
Bolawa Vithal Pahawa Vithal-Sant Tukaram,Prabhakar Karekar,/artist/prabhakar-karekar,300000,Marathi,03-01-2012,0.72,0.456,0.915,0.169,-13.871,0.04,146.018,0,4,0.04,4,69,9574467,5QqQ7y7jarzsWsrBchw6Vo
Santoshi Mata Mauli,Lata Mangeshkar|Suresh Wadkar|Chorus,/artist/lata-mangeshkar|/artist/suresh-wadkar|/artist/chorus,501000,Marathi,10-02-2008,0.49,0.56,0.815,0.402,-3.758,0.02,148.036,1,1,0.04,4,88,1901971,3tNhdpsdmk2I8ONsxxyTdY
Soor Majha Mala Gavla,Asha Bhosle,/artist/asha-bhosle-1,208000,Marathi,11-05-2004,0.93,0.348,0.632,0.065,-12.834,0.09,148.899,0,6,0.0233,4,31,1605522,7yhsdqVkjWQlTsgNWmuaFf
Mee May,Chhota Gandharva,/artist/chhota-gandharva,215000,Marathi,09-10-2021,0.35,0.24,0.908,0.211,-12.368,0.065,146.021,1,7,0.06,4,78,2790048,2V2VfXkAqz6NtwKVkJoK7B
Chandrabhagechya Donhi Tiravar,Pralhad Shinde,/artist/pralhad-shinde-1,353000,Marathi,03-07-2001,0.71,0.968,0.577,0.065,-5.739,0.068,147.026,1,1,0.009,4,69,5375283,71HDmqSjFjaIGDpQZDENST
Na Kalale Tula Na Kalale Mala,Anjali Mahulikar|Kishore Bhagwat,/artist/anjali-mahulikar|/artist/kishore-bhagwat,284000,Marathi,03-05-2014,0.85,0.34,0.408,0.732,-2.145,0.06,139.99,1,1,0.016,4,25,2920540,1lBUeD9iDun9qw9mTUtTIo
Aadi Shakti Tav Premal Janani,Jaywant Kulkarni|Sharad Jambhekar|Uttara Kelkar,/artist/jaywant-kukarni|/artist/sharad-jambhekar|/artist/uttara-kelkar,394000,Marathi,12-03-2021,0.06,0.106,0.897,0.851,-2.526,0.0746,155.04,1,2,0.04,4,66,6014454,60DJlDij7XwJIQ4Sohp6pk
Ha Haat Prannatha,Asha Bhosle|Sudhir Phadke,/artist/asha-bhosle-1|/artist/sudhir-phadke,366000,Marathi,12-10-2004,0.05,0.58,0.142,0.637,-11.444,0.0876,144.995,1,1,0.01,4,76,3505939,1XJRwXxsq9zaAclRuTzwgl
Chandane Jhale Ga Keshari,Usha Mangeshkar,/artist/usha-mangeshkar-2,206000,Marathi,10-01-2014,0.8,0.976,0.748,0.126,-4.757,0.055,134.998,0,10,0.0666,4,34,3948939,1KCONeBtmCiLi7AV56R6rK
Nusata Baghato Ghusayala,Anand Shinde,/artist/anand-shinde,329000,Marathi,06-12-2003,0.2,0.31,0.387,0.227,-13.089,0.095,149.997,1,11,0.0081,4,52,4538972,1e468TiS4m5pGtEHcYVu82
Hari Naam,Anuradha Paudwal,/artist/anuradha-paudwal-2,330000,Marathi,03-05-2020,0.26,0.23,0.941,0.006,-7.948,0.097,145.994,1,7,0.066,4,33,3958326,007imQdgVPFznwrkmexC5b
Tujhe Ni Majhe Ghar,Devaki Pandit|Manomay Bhattacharyya,/artist/devaki-pandit|/artist/manomay-bhattacharyya-3,388000,Marathi,03-05-2018,0.06,0.25,0.64,0.149,-11.357,0.05,137.99,1,8,0.0753,4,64,7844632,4JLJk3lQzcHIZgL9D0eoyA
Galala Lavun Powder Lali,Anand Shinde,/artist/anand-shinde,243000,Marathi,05-03-2016,0.9,0.341,0.608,0.684,-9.439,0.0104,144.01,0,6,0.09,4,48,8532470,4tjraA7v2xQsC0lTJDA4QP
Ashtvinayak Gun Gaurav,Suresh Wadkar,/artist/suresh-wadkar,300000,Marathi,09-06-2016,0.46,0.613,0.033,0.722,-4.105,0.0029,145.006,0,11,0,4,89,2047995,4iS7OEcHGElPLyL1IAf654
Paha He Tal Taku Ya Gal,Govind Mhashilkar,/artist/govind-mhashilkar,183000,Marathi,07-11-2013,0.84,0.119,0.865,0.996,-8.663,0.0425,137.991,0,10,0.0095,4,48,5174418,160rwP1nH32NB6Hmr8i9ke
Ho Chala Jaiyo,Suresh Wadkar,/artist/suresh-wadkar,243000,Marathi,04-11-2006,0.19,0.68,0.268,0.306,-10.274,0.035,148.003,0,1,0.0013,4,92,11224915,10lcgyRgm1priCMaaioNwH
Holi Punvela Punvela Ga,Chandrashekhar Gadgil,/artist/chandrashekhar-gadgil,182000,Marathi,04-04-2023,0.25,0.626,0.673,0.745,-9.282,0.0167,135.986,0,11,0.079,4,27,10175639,5cYH4bUEkohN2SvM32l9Eg
Ekvira Aai,Pralhad Shinde,/artist/pralhad-shinde-1,448000,Marathi,11-11-2005,0.51,0.34,0.741,0.986,-4.926,0.0652,140.004,1,7,0.024,4,26,9973662,35O1wEIKyFNjsTCTlF07me
Savatachi Bhase Mala,Jaymala Shiledar,/artist/jaymala-shiledar,183000,Marathi,01-02-2023,0.44,0.445,0.456,0.308,-13.33,0.0268,141.992,0,11,0.02,4,49,6358216,4JTRfBCyieX1ecELl6fOIM
Prem Pise Bharle,Vani Jairam,/artist/vani-jayaram,199000,Marathi,02-07-2009,0.42,0.76,0.55,0.74,-2.544,0.09,143.996,0,7,0.0601,4,74,4454310,7GDIx7SwCGX7LWDw1FItgj
Panyatali Pari Mee,Suman Kalyanpur,/artist/suman-kalyanpur,152000,Marathi,10-10-2021,0.36,0.885,0.604,0.462,-2.614,0.0562,148.029,0,1,0.1,4,76,1185045,0y1Ca1IREgStPf6hSB98Pw
Kuni Ram Mhanave,Suresh Wadkar,/artist/suresh-wadkar,393000,Marathi,09-06-2006,0.34,0.01,0.898,0.175,-8.988,0.041,136.033,1,1,0.041,4,62,8331531,7N09kb7jlCIyE3O43EpVEj
Tu Krupala Dev Mazha,Suresh Wadkar,/artist/suresh-wadkar,351000,Marathi,02-08-2021,0.07,0.632,0.403,0.407,-8.429,0.05,145.009,1,7,0.073,4,72,11199167,07YDFZphC1H5G8cEUWCpqA
Ashich Avachit Bhetun Jaa,Asha Bhosle|Mahendra Kapoor,/artist/asha-bhosle-1|/artist/mahendra-kapoor,205000,Marathi,09-02-2022,0.47,0.77,0.651,0.678,-3.294,0.056,155.003,0,11,0.029,4,91,349228,4wUe2rKTNb1qIuINrSsQ5N
Gajanana Shree Gajanana,Ajit Kadkade,/artist/ajit-kadkade,327000,Marathi,11-03-2017,0.11,0.5,0.692,0.188,-3.175,0.0539,148.007,0,5,0,4,91,5710083,2qoZVmPTpX2WrXdhxrRUVJ
Humba Humba Humba,Ravindra Sathe|Usha Timoti,/artist/ravindra-sathe|/artist/usha-timoti,480000,Marathi,07-08-2005,0.73,0.801,0.407,0.964,-9.364,0.0289,136.03,1,0,0.0369,4,78,138370,6lMYuianvHEk6w39ahDFWG
Por Mamachi Lai Kamachi,Shahir Nivruti Pawar|Shakuntala,/artist/shahir-nivruti-pawar|/artist/shakuntala,333000,Marathi,08-09-2011,0.2,0.322,0.321,0.583,-3.595,0.0035,148.016,0,6,0.0705,4,71,4775393,6pIJAO5Vibo6jpfrRR3JCW
Hi Kanakangi Kon Lalana,Prasad Sawkar,/artist/prasad-sawkar,204000,Marathi,09-10-2009,0.02,0.5,0.116,0.111,-3.533,0.0597,137.989,1,8,0.1,4,32,8865603,5E2H42GzjOzfAJ8xABiE3E
Hanmya Haan Tujha Tosa,Asha Bhosle,/artist/asha-bhosle-1,204000,Marathi,03-05-2015,0.8,0.251,0.62,0.738,-6.015,0.0486,137.011,0,6,0.012,4,25,3001800,2w0QWs3WGLGqTWtQcfd1an
Dakshin Deshi,Balakram|R. Gauri Aiyyar,/artist/balakram|/artist/r-gauri-aiyyar-1,184000,Marathi,05-11-2021,0.5,0.91,0.17,0.981,-10.878,0.1,145.01,0,6,0.07,4,43,8497236,6taNNeISQFp86fzwVpWdNF
Saanjh Aali Dooratun,Suman Kalyanpur,/artist/suman-kalyanpur,204000,Marathi,07-09-2007,0.06,0.371,0.198,0.897,-2.113,0.0499,148.014,0,11,0.078,4,25,2745009,1QD2duAiAjHt9BEu1C0X5L
Swakul Tarak Suta,Manik Varma,/artist/manik-varma,192000,Marathi,05-08-2021,0.86,0.011,0.067,0.376,-9.155,0.08,136.993,1,9,0.023,4,30,446611,4ZGbjFdF3mmrIBICllzb1l
Utha Mukunda Sarli Raat,Suman Kalyanpur,/artist/suman-kalyanpur,189000,Marathi,12-11-2016,0.15,0.13,0.44,0.721,-3.664,0.011,149.978,0,10,0.0285,4,78,1085647,1qDrwP9QtnbQmF8fu4Wt7e
Aai Ubhi Hoti Daravar,Shanikumar,/artist/shanikumar,500000,Marathi,06-07-2011,0.54,0.051,0.353,0.396,-11.586,0.0268,142.001,0,6,0.037,4,43,6634617,3hnXOkt3RfC8nxYYlOXmmT
Jhul Jhul Wahe Patanch Paani,Shaila Chikhale|Mangesh Dutt,/artist/shaila-chikhale|/artist/mangesh-dutt,265000,Marathi,07-08-2007,0.58,0.13,0.36,0.675,-9.087,0.1,139.999,1,7,0.08,4,85,9640287,708GZO0cmaAk7iKiCDEUpW
Tujhee Re Ulti Sari Tanha,Manik Varma,/artist/manik-varma,187000,Marathi,03-07-2022,0.26,0.12,0.435,0.69,-4.663,0.05,148.011,1,7,0.078,4,29,1729791,7qDpbXNQtK1FUgx5NCsz11
Aaj Zale Mukt Mee,Anuradha Paudwal,/artist/anuradha-paudwal-2,420000,Marathi,08-06-2020,0.76,0.755,0.332,0.201,-4.004,0.089,145,1,1,0.096,4,89,4174296,4GlkrMGmsSQYmOLfD2JKDK
Kashi Nache Chhamachham,Pt. Ram Marathe,/artist/pt-ram-marathe-12,205000,Marathi,08-03-2020,0.23,0.05,0.049,0.701,-3.669,0.0007,144.996,1,8,0.0317,4,70,7591039,3Rqt966pkWEmDdxpvSAqbx
Aeklas Ka Ga,Jyotsna|Shaila|Prashant,/artist/jyotsna|/artist/shaila|/artist/prashant,230000,Marathi,12-08-2006,0.13,0.205,0.614,0.546,-10.062,0.046,138,0,4,0.07,4,58,5492578,6NLVcYUDawJjlKg7TcC5Xa
Aala Ga Chavat Bhunga,Asha Bhosle|Usha Mangeshkar,/artist/asha-bhosle-1|/artist/usha-mangeshkar-2,183000,Marathi,11-11-2006,0.29,0.98,0.405,0.796,-9.145,0.0663,140.019,1,1,0.081,4,60,3241906,60ZgcJSxJUuR48GTPiMkp8
Yeshil Kadhi Partun Raaya,Asha Bhosle|Lata Mangeshkar,/artist/asha-bhosle-1|/artist/lata-mangeshkar,202000,Marathi,04-12-2004,0.56,0.942,0.808,0.837,-8.645,0.05,150.016,0,10,0.057,4,86,9576725,5FBTXwWCUHbvL7mjZrK4Ox
Pashanantun Wedya Kan Too,Manik Varma,/artist/manik-varma,196000,Marathi,03-06-2019,0.83,0.62,0.448,0.26,-6.454,0.0861,145.99,0,1,0.02,4,52,4070595,4bPY528h3vKEJ9wPd2zZfd
Ratichya Dundh Samyala,Asha Bhosle,/artist/asha-bhosle-1,213000,Marathi,09-01-2024,0.88,0.564,0.876,0.214,-10.915,0.064,139.991,0,11,0.0412,4,48,2569365,0hihRs9QjrJv0cHpquQ4aC
Mee Tujha Jodidaar,Jaywant Kulkarni|Usha Mangeshkar,/artist/jaywant-kukarni|/artist/usha-mangeshkar-2,203000,Marathi,06-11-2019,0.01,0.26,0.957,0.55,-10.743,0.045,142.025,1,0,0.068,4,27,1152916,2nH1k25XO2lhdR4aY7UFUo
Athavate Ti Raat,Asha Bhosle,/artist/asha-bhosle-1,212000,Marathi,12-01-2020,0.37,0.293,0.819,0.274,-2.671,0.0252,147.984,1,1,0.0544,4,87,4462930,48QO0jOiiCO4P1SQkWHSLe
Patit Paavan Naam,Pt. Hridaynath Mangeshkar,/artist/pt-hridaynath-mangeshkar-1,180000,Marathi,01-08-2001,0.25,0.29,0.637,0.546,-12.825,0.07,144.994,0,10,0.055,4,88,6631547,7hQGkUK4VIEjOgi2baexYx
Maath Paanyat Budala,Vani Jairam,/artist/vani-jayaram,215000,Marathi,08-04-2000,0.71,0.792,0.936,0.468,-9.678,0.002,145.012,1,2,0.076,4,43,414926,2fxAgi6XgXSSkp8PfGLxw9
Aala Aala Vara,Asha Bhosle|Anuradha Paudwal,/artist/asha-bhosle-1|/artist/anuradha-paudwal-2,308000,Marathi,09-01-2010,0.01,0.58,0.964,0.82,-6.834,0.004,137.997,1,7,0.094,4,90,1263163,3EVtH0QNldqN4Aytmkh1Zc
Haath De Haath De,Asha Bhosle|Suresh Wadkar,/artist/asha-bhosle-1|/artist/suresh-wadkar,178000,Marathi,12-02-2010,0.63,0.624,0.183,0.89,-13.006,0.073,148.021,0,6,0.0995,4,92,771664,7bTIyVcmHxkbeTbBMyP90W
Tula Baghun Padar Majha Padto,Asha Bhosle,/artist/asha-bhosle-1,201000,Marathi,04-01-2000,0.11,0.88,0.306,0.617,-12.686,0.082,142,1,7,0.03,4,77,8379612,1DLuxyXeWO4TMNoNWrBygH
Pahuni Pyar Bhari Muskan,Shobha Gurtu,/artist/shobha-gurtu,215000,Marathi,02-05-2007,0.48,0.521,0.57,0.49,-2.132,0.05,142.007,1,8,0.07,4,69,8341893,6QKhc0jyUmXe7aPlsgSGYN
Pavhani Aali,Suman Kalyanpur,/artist/suman-kalyanpur,215000,Marathi,07-12-2016,0.68,0.84,0.98,0.88,-11.426,0.0451,140.003,0,6,0.1,4,49,11319090,2ggFMp6TGebmcYw75XAgXB
Uadar Sant Ek Jagi,Pandit jitendra Abhisheki,/artist/pandit-jitendra-abhisheki-1,343000,Marathi,03-12-2004,0.83,0.765,0.666,0.147,-5.784,0.0967,147.985,1,2,0.0746,4,35,10936375,401ZPch8VTwGfGDlV1UUjh
Nana Parimal,Ajit Kadkade,/artist/ajit-kadkade,82000,Marathi,12-10-2005,0.22,0.59,0.795,0.124,-2.899,0.047,148.026,1,7,0.04,4,91,438166,1rFU466UGUtwk19w0lp7is
Khali Saman Theyu De,Krishna Shinde,/artist/krishna-shinde,300000,Marathi,04-02-2024,0.1,0.946,0.672,0.966,-9.823,0.06,145.001,1,0,0.0553,4,81,10335185,2lp4dXnClcKGipOXUNeDsd
Kahi Nahi Bol,Master Dinanath Mangeshkar,/artist/master-dinanath-mangeshkar,183000,Marathi,10-02-2016,0.49,0.01,0.03,0.346,-3.453,0.0309,142.999,0,11,0.0631,4,47,8368419,2nPRWUqZajMHo7CbQVtw2T
Dhund Hi Paurnima,Udav Kumar Upadhye,/artist/udav-kumar-upadhye,208000,Marathi,12-11-2009,0.93,0.65,0.119,0.34,-9.014,0.058,144.032,0,6,0.0208,4,94,2324224,1rhV13VhVl3GLyNDRJbd5D
Pahi Sada Mee,Neelakshi Juvekar,/artist/neelakshi-juvekar,196000,Marathi,12-12-2018,0.97,0.12,0.81,0.041,-7.844,0.1,143.006,0,1,0.037,4,76,9712099,6DxXI1ndVxus93PvT5GFsw
Majhya Rupach Chandan Phulal,Asha Bhosle,/artist/asha-bhosle-1,364000,Marathi,11-04-2015,0.22,0.229,0.035,0.118,-13.21,0.073,142.991,0,11,0.054,4,66,1477824,5Qk2hJrPoAjCcemzmQ4aQn
Ha Madeer Bhovtal Swapna Bharala,Pushpa Pagdhare,/artist/pushpa-pagdhare,175000,Marathi,11-01-2003,0.36,0.61,0.143,0.391,-4.633,0.05,138.015,0,11,0.0345,4,100,6568846,1EuTwuYgIMMM5twjJNTpyc
Ghalin Lotangan,Anuradha Paudwal,/artist/anuradha-paudwal-2,67000,Marathi,02-09-2008,0.88,0.021,0.263,0.157,-8.951,0.07,144.995,1,9,0.028,4,33,5684500,4k0Yxus1IE21jIdckLmL9p
Sujan Kasa Manchori,Nilakshi Juvekar|Ramdas Kamat,/artist/nilakshi-juvekar|/artist/ramdas-kamat,585000,Marathi,11-01-2023,0.94,0.99,0.29,0.57,-11.792,0.088,145.016,1,9,0.083,4,38,1167855,2jBxxiiUpssM4pT4pnwTwl
Ghevuni Tanga Sarja Nighala,Shabbir Kumar,/artist/shabbir-kumar,248000,Marathi,01-07-2014,0.56,0.22,0.732,0.763,-12.456,0.066,150.004,1,9,0.0325,4,91,610693,09azATKkpdc8A2IEFr0QVo
Mala Baghoon Martoy Dola,Sulochana Chavan,/artist/sulochana-chavan,213000,Marathi,01-03-2004,0.24,0.587,0.722,0.567,-10.488,0.0671,140.01,1,0,0.032,4,82,2639326,4H1MqtmnpgP8WeZXbnkYC0
Tarwat Taru Bolate Tambara Taru,Ranjana Shinde,/artist/ranjana-shinde,193000,Marathi,07-05-2021,0.54,0.285,0.99,0.726,-12.815,0.0536,148.033,1,7,0.023,4,71,10378259,51H7iJ2LIrnj1kboHvKVHX
Indrachi Kamini,Asha Bhosle,/artist/asha-bhosle-1,207000,Marathi,02-01-2015,0.03,0.52,0.104,0.612,-11.369,0.06,142.024,1,7,0.0023,4,95,3975505,2r0FeWLfi9tklhS3mS4KyG
Nayane Lajvit,Indirabai Khadilkar,/artist/indirabai-khadilkar,202000,Marathi,06-11-2016,0.44,0.573,0.21,0.776,-5.784,0.068,144.974,0,1,0.06,4,55,159347,3sNHZlfky8MlkerLO2a1f7
Taaril Tuj Amika,Sharad Jambhekar,/artist/sharad-jambhekar,193000,Marathi,07-05-2022,0.53,0.83,0.45,0.551,-13.06,0.09,137.986,0,11,0.0105,4,54,9531105,3DJ9Q67zs3qx4q8SnnPnsv
Priya Tuj Kaay Dise,Asha Bhosle,/artist/asha-bhosle-1,213000,Marathi,02-09-2010,0.7,0.03,0.529,0.578,-6.638,0.01,138.02,0,10,0.09,4,46,7465089,0A1SjbUA7ZqrjE2WhifjLN
Majhe Gavan Pori,Sudesh Bhonsle|Kashiram Chinchay,/artist/sudesh-bhonsle|/artist/kashiram-chinchay,122000,Marathi,12-03-2003,0.66,0.44,0.191,0.374,-2.807,0.0643,145.011,1,0,0.0625,4,42,1431575,120085HlokLDAYk7BoRe1k
Rama Ho Rama Bhalari,Shahir Sable,/artist/shahir-sable,196000,Marathi,09-06-2023,0.28,0.526,0.299,0.017,-7.668,0.058,145.008,1,7,0.088,4,82,3667650,1DE1dMna1hLxR5wuALiecf
Sataryacha Pahuna,Milind Shinde,/artist/milind-shinde,250000,Marathi,02-06-2008,0.35,0.29,0.727,0.77,-11.899,0.0362,141.988,1,1,0.0676,4,97,2091543,6Q0Vv97f4pIR2gkaKUXY3p
Jai Jai Ram,Pandit Marutibua Bagde,/artist/pandit-marutibua-bagde,171000,Marathi,02-09-2002,0.43,0.934,0.842,0.292,-10.382,0.066,145.018,1,8,0.0429,4,41,6347753,4CdHJgHdxjJnRogDFkRyi5
Ethech Aani Ya Bandhavar,Manik Varma,/artist/manik-varma,201000,Marathi,02-07-2001,0.4,0.61,0.017,0.31,-12.177,0.07,140.049,0,1,0.0364,4,37,7434284,4cGaeBYB1Enj8bcIXWw3Bg
Shant Hoi Gyandeva,Asha Khadilkar,/artist/asha-khadilkar,581000,Marathi,11-02-2003,0.76,0.154,0.599,0.353,-8.522,0.079,142.008,1,6,0.0932,4,90,5404297,3B0a2xDbQquucXiw44kgKS
