song_name,singer,singer_id,duration,language,released_date,danceability,acousticness,energy,liveness,loudness,speechiness,tempo,mode,key,valence,time_signature,popularity,Stream,track_id
Teri Galiyon Mein,Mohammed Rafi,/artist/mohammad-rafi,283000,Hindi,06-05-2002,0.37,0.96,0.29,0.993,-8.961,0,103.992,0,6,0.03,4,68,3161430,5OeQkWNa8d5x5BCwBPwCEb
O Meri Mehbooba Mehbooba Mehbooba,Mohammed Rafi,/artist/mohammad-rafi,387000,Hindi,03-08-2002,0.19,0.068,0.54,0.66,-3.084,0.052,174.624,0,9,0.0048,4,60,8172205,1u8hsyQCtbQ0mXEY6uHuym
Julie Julie,Anu Malik|Kavita Krishnamurthy,/artist/anu-malik|/artist/kavita-subramaniam,273000,Hindi,03-02-2019,0.39,0.56,0.336,0.879,-9.676,0.069,196.776,1,5,0.03,4,36,2302546,6UAnHdKaYxxJYAilFEwIF1
Kehna Na Tum Yeh Kisi Se,Salma Agha|Mohammad Aziz,/artist/salma-agha|/artist/mohammad-aziz,368000,Hindi,07-04-2005,0.46,0.57,0.428,0.412,-4.45,0.015,194.168,1,2,0.0755,4,92,3372869,7HlISEl3MjQWHChfJP1tYD
Kahe Sataye,Alka Yagnik,/artist/alka-yagnik,138000,Hindi,10-07-2015,0.09,0.068,0.189,0.696,-12.393,0.0687,200,1,2,0.05,4,91,1888513,1fmFs996CDLbW2sOhKXFFH
Lamha Lamha,Abhijeet Bhattacharya,/artist/abhijeet-1,324000,Hindi,01-12-2021,0.61,0.95,0.991,0.165,-7.374,0.06,143.052,0,10,0.0752,4,27,6411274,1pQwZkAoDn8YlB2NHWZhCq
Koi Jab Tumhara Hriday Tod De,Mukesh,/artist/mukesh,213000,Hindi,01-07-2018,0.59,0.061,0.637,0.461,-12.04,0.064,160.042,1,7,0.0433,4,37,2789880,0zROHgW9Dxv2xakP9qkU1C
Chahe Meri Jaan Tu Le Le,Jolly Mukherjee|Sapna Mukherjee,/artist/jolly-mukherjee-1|/artist/sapna-mukherjee,337000,Hindi,03-02-2009,0.91,0.1,0.518,0.019,-8.509,0.018,199.97,0,6,0.04,4,52,8516476,78zwAzOj6kM6PQ8zT9yshU
Milo Na Tum To Ham Ghabraye,Lata Mangeshkar,/artist/lata-mangeshkar,298000,Hindi,08-08-2021,0.24,0.957,0.677,0.221,-7.668,0.0444,114.328,0,4,0.081,4,86,9034389,0fTrtxsL3G2YcLTRLutqhY
Mausam Mausam Lovely Mausam,Anwar Hussain|Sulakshana Pandit,/artist/anwar-hussain|/artist/sulakshana-pandit,338000,Hindi,03-02-2013,0.17,0.88,0.635,0.9,-7.052,0.095,164.076,1,1,0.09,4,33,11088706,1RDmeBThyNdVIYdgyIpV1t
Aapki Yaad Aati Rahi Raat Bhar,Chhaya Ganguli,/artist/chhaya-ganguli,304000,Hindi,05-10-2000,0.76,0.019,0.972,0.13,-7.297,0.032,138.043,1,9,0.0403,4,67,7156859,70dJEYGVeZjaj9OlLEfpCS
Thare Rahiyo O Banke Yaar,Lata Mangeshkar,/artist/lata-mangeshkar,353000,Hindi,05-08-2015,0.24,0,0.042,0.556,-5.888,0.034,199.98,1,0,0.0029,4,67,9483749,5ahOk2jUcKea9Z6OjBPNcB
Jane Na Nazar Pehchane Jigar,Lata Mangeshkar|Mukesh,/artist/lata-mangeshkar|/artist/mukesh,237000,Hindi,05-12-2001,0.84,0.044,0.027,0.147,-13.07,0.0023,121.002,1,9,0.0323,4,51,5890543,1cpaDNciPGlC39qPs4RkMU
Pyar Hamen Kis Mod Pe,Bhupinder Singh|Gulshan Bawra|Kishore Kumar|R. D. Burman|Sapan Chakraborty,/artist/bhupinder-singh|/artist/gulshan-bawra|/artist/kishore-kumar|/artist/r-d-burman|/artist/sapan-chakraborty,393000,Hindi,04-03-2023,0.82,0.29,0.501,0.283,-13.594,0.0576,174.028,1,8,0.0306,4,44,7162434,079c7ryg9vTjnQJgMHqkgZ
Dil Ki Yeh Arzoo Thi,Mahendra Kapoor|Salma Agha,/artist/mahendra-kapoor|/artist/salma-agha,342000,Hindi,10-03-2009,0.22,0.901,0.062,0.265,-7.511,0.03,180.964,1,0,0.06,4,25,11137852,1kByWurHuYtlEOydSniwdB
Nainon Mein Badra Chhaye,Lata Mangeshkar,/artist/lata-mangeshkar,213000,Hindi,08-07-2015,0.85,0.83,0.213,0.371,-11.783,0.05,140.012,1,7,0.065,4,47,4598988,6YRgNx6ZouPzJcS5mSOBI5
Na Koi Umang Hai,Lata Mangeshkar,/artist/lata-mangeshkar,261000,Hindi,09-08-2016,0.81,0.833,0.692,0.743,-9.961,0.09,117.932,0,11,0.05,4,44,6509064,3ohntZcBS0TNS8iXQG92qx
Pardah Hai Pardah,Mohammed Rafi,/artist/mohammad-rafi,479000,Hindi,12-01-2014,0.83,0.61,0.466,0.03,-10.823,0.051,173.414,0,6,0.06,4,78,5967323,1pEHbMOTopNRYWX6XvnhOK
Mere Mitwa Mere Meet Re,Lata Mangeshkar|Mohammed Rafi,/artist/lata-mangeshkar|/artist/mohammad-rafi,225000,Hindi,10-05-2018,0.46,0.993,0.064,0.13,-12.762,0.054,204.61,0,7,0.02,4,41,2647762,6QwsEPIrescdJtIUoTV7ug
Tumse Bana Mera Jeevan,Mohammad Aziz|Anuradha Paudwal,/artist/mohammad-aziz|/artist/anuradha-paudwal-2,263000,Hindi,09-06-2020,0.47,0.56,0.258,0.853,-4.923,0.0132,106.894,0,1,0.0268,4,97,5793045,4sFxEFTU4gh3W4VilI4wJ8
Aa Ja Re Ab Mera Dil Pukare,Lata Mangeshkar|Mukesh,/artist/lata-mangeshkar|/artist/mukesh,198000,Hindi,03-10-2014,0.93,0.767,0.026,0.739,-10.227,0.032,187.816,1,7,0.0059,4,38,3945876,69LYmV0nkTbLEdIGHlFRXe
Hari Om Hari,Usha Uthup,/artist/usha-uthup,398000,Hindi,01-03-2015,0.35,0.34,0.61,0.084,-7.733,0.06,178.422,0,0,0.075,4,59,2695857,6VNfa3kPUm3B6IvxJgeJTq
Chanda Hai Tu Mera Suraj Hai Tu,Lata Mangeshkar,/artist/lata-mangeshkar,242000,Hindi,01-10-2019,0.43,0.433,0.589,0.218,-12.766,0.03,202.736,1,1,0.02,4,75,9617065,3HvFwWWPtB3jBvpyzlpJo5
Tumhari Nazar Kyon Khafa Ho Gayi,Lata Mangeshkar|Mohammed Rafi,/artist/lata-mangeshkar|/artist/mohammad-rafi,306000,Hindi,03-11-2006,0.71,0.38,0.506,0.874,-7.491,0.0503,107.88,1,1,0.089,4,47,3995040,3iqKFsx1eUNL7V745OAcd6
Bhole O Bhole,Kishore Kumar,/artist/kishore-kumar,235000,Hindi,02-08-2000,0.95,0.657,0.399,0.724,-8.129,0.06,187.558,0,4,0.02,4,98,5861108,723ra35D3V0asWXLj4FzjX
Hum Tum Dono Jab Mil Jayen,S. P. Balasubrahmanyam|Lata Mangeshkar,/artist/s-p-balasubrahamanyam|/artist/lata-mangeshkar,335000,Hindi,09-07-2012,0.37,0.278,0.945,0.624,-3.331,0.08,142.024,1,1,0.09,4,99,10140988,5z3rPIHdMx8ozGiEtaMPBw
Atthara Baras Ki Tu Hone Ko,Lata Mangeshkar|Mohammed Rafi,/artist/lata-mangeshkar|/artist/mohammad-rafi,252000,Hindi,07-01-2022,0.04,0.55,0.243,0.315,-2.033,0.06,190.096,0,9,0.04,4,47,1354147,4ACvXb2NKqgZzSpVgRhCl7
Saathiya Nahin Jana,Lata Mangeshkar|Mohammed Rafi,/artist/lata-mangeshkar|/artist/mohammad-rafi,269000,Hindi,01-04-2013,0.4,0.696,0.02,0.477,-4.937,0.036,194.07,1,2,0.0156,4,75,7503605,5r2KVE0wujPEpkehl96EkZ
De Daru,Kishore Kumar|Mahendra Kapoor|Manhar Udhas,/artist/kishore-kumar|/artist/mahendra-kapoor|/artist/manhar-udhas,403000,Hindi,12-08-2018,0.51,0.31,0.517,0.057,-10.084,0.076,188.148,0,10,0.06,4,88,5251513,2aYhk7EZnz43YREBIwoKZa
Zindagi Milke Bitayenge,Kishore Kumar|R. D. Burman|Sapan Chakraborty|Bhupinder Singh,/artist/kishore-kumar|/artist/r-d-burman|/artist/sapan-chakraborty|/artist/bhupinder-singh,270000,Hindi,10-04-2016,0.86,0.994,0.734,0.829,-12.371,0.028,120.038,1,11,0.0738,4,96,1831936,0akiys9MCUxo5dbilAUZyZ
Mere Samnewali Khidki Mein,Kishore Kumar,/artist/kishore-kumar,172000,Hindi,07-04-2010,0.02,0.99,0.414,0.805,-8.114,0.0318,186.802,1,1,0.08,4,97,9741065,4qFuyUsbJKucXXc4DFQLbY
Zindagi Har Kadam Ek Nai Jung Hai,Lata Mangeshkar|Shabbir Kumar,/artist/lata-mangeshkar|/artist/shabbir-kumar,319000,Hindi,09-06-2020,0.64,0.302,0.063,0.627,-2.295,0.053,190.642,1,7,0.039,4,58,4105003,6axlpXHDbImU5sT0n77HsF
Gapoochi Gapoochi Gam Gam,Lata Mangeshkar|Nitin Mukesh,/artist/lata-mangeshkar|/artist/nitin-mukesh,241000,Hindi,03-02-2021,0.41,0.28,0.454,0.511,-12.075,0.04,196.024,0,10,0.0295,4,32,8603075,13zPbsoUDfFRmVTwcilEx7
Ajnabi Tum Jane Pehchane Se,Kishore Kumar,/artist/kishore-kumar,212000,Hindi,07-04-2018,0.03,0.023,0.24,0.544,-11.403,0.007,163.448,0,5,0.01,4,95,6616482,7dsBytAA0mMBRUMCvvAWyp
Tere Husn Ki Kya Tarif Karun,Lata Mangeshkar|Mohammed Rafi,/artist/lata-mangeshkar|/artist/mohammad-rafi,281000,Hindi,06-07-2006,0.29,0.47,0.615,0.375,-3.287,0.008,169.986,0,11,0.0804,4,51,420432,6KMQXyEeV2GCdFkRFbndw0
Kahe Toh Se Sajna,Sharda Sinha,/artist/sharda-sinha,354000,Hindi,01-02-2003,0.43,0.787,0.377,0.728,-6.742,0.067,158.202,1,0,0.087,4,56,10107654,0DwIbkJdDh89k5BK9SMT71
Koi Hamdam Na Raha,Kishore Kumar,/artist/kishore-kumar,205000,Hindi,08-03-2016,0.58,0.56,0.992,0.502,-3.2,0.01,162.324,1,6,0.006,4,44,2636931,1r6yJfbTQL3cXdGVdgbSWd
Tumne Kisi Se Kabhi Pyar Kiya Hai,Kanchan|Mukesh,/artist/kanchan|/artist/mukesh,218000,Hindi,03-02-2008,0.42,0.867,0.016,0.859,-5.292,0.078,125.966,1,7,0.03,4,82,1416047,6eaxkNNSSlfxdstqEtN84N
Seene Mein Jalan,Suresh Wadkar,/artist/suresh-wadkar,271000,Hindi,01-01-2000,0.71,0.19,0.602,0.069,-2.639,0.0811,178.058,1,8,0.09,4,75,10660324,66QbAMTjqfMJqI2JnUxV9u
Mann Ki Lagan,Rahat Fateh Ali Khan,/artist/rahat-fateh-ali-khan,291000,Hindi,06-06-2020,0.43,0.79,0.879,0.59,-13.411,0.0743,124.003,0,3,0.0663,4,95,9682061,0s8fGVzyn6URNrUVwCE3dV
Woh Hai Zara Khafa Khafa,Lata Mangeshkar|Mohammed Rafi,/artist/lata-mangeshkar|/artist/mohammad-rafi,353000,Hindi,09-03-2015,0.61,0.03,0.57,0.253,-7.877,0.013,138.953,0,10,0.02,4,62,5706504,56ycPgSKY8YJd0QxyxapJK
Ye Jo Chilman Hai,Mohammed Rafi,/artist/mohammad-rafi,289000,Hindi,11-02-2012,0.98,0.757,0.307,0.369,-8.847,0.017,132.155,1,9,0.062,4,42,1514581,1IhKvdVIHvb0yzEND6kBhl
Aaj Madhosh Hua Jaye Re,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,294000,Hindi,04-02-2010,0.09,0.44,0.356,0.843,-8.935,0.02,128.958,1,7,0,4,59,8957238,2TdJ4auU5kzYvcelOlZ9l5
Woh Sham Kuchh Ajeeb Thi,Kishore Kumar,/artist/kishore-kumar,286000,Hindi,07-08-2014,0.38,0.944,0.006,0.132,-9.016,0.049,140.146,0,11,0.0991,4,78,3555413,2L7cxjqADnrecTLDQKPM2Y
Koi Hota Jisko Apna,Kishore Kumar,/artist/kishore-kumar,208000,Hindi,01-06-2016,0.96,0.82,0.716,0.284,-13.749,0.01,127.839,1,8,0.0685,4,60,4634551,3N7OrFK4dKQBR2cSmLFocb
Jadugar Tere Naina,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,344000,Hindi,10-04-2013,0.81,0.964,0.291,0.994,-9.641,0.0933,120.038,1,1,0.0787,4,30,8150442,6lpx13cVHkvEcjrXsI5fgh
Teri Yaad Aa Rahi Hai,Amit Kumar|Lata Mangeshkar,/artist/amit-kumar|/artist/lata-mangeshkar,336000,Hindi,12-04-2017,0.71,0.67,0.359,0.657,-13.977,0.087,173.902,1,6,0.062,4,55,7162929,6ipAyDKbhjPANU0tYC2LWZ
Dilbar Dil Se Pyare,Lata Mangeshkar,/artist/lata-mangeshkar,284000,Hindi,10-09-2015,0.46,0.17,0.261,0.545,-2.683,0.023,160.088,1,0,0.036,4,96,7452875,3hhbBVqGDKMGTfvO9H0vwP
Koi Shahri Babu,Asha Bhosle,/artist/asha-bhosle-1,273000,Hindi,01-03-2018,0.76,0.62,0.741,0.815,-7.845,0.01,146.453,1,8,0.03,4,26,568863,3IgGQw7UXpDDhcdSa7bcN8
Jaaneman Jaaneman,Kishore Kumar,/artist/kishore-kumar,346000,Hindi,12-11-2008,0.8,0.75,0.575,0.46,-3.408,0.005,183.206,1,0,0.046,4,31,7542539,4T5ya8OgwM8jWTh9Dus1Xo
O Mere Sanam,Lata Mangeshkar|Mukesh,/artist/lata-mangeshkar|/artist/mukesh,268000,Hindi,05-04-2022,0.38,0.86,0.801,0.096,-9.013,0.01,155.983,0,1,0.0344,4,85,5065278,1Fty90W1YK13WCSx6pwGJV
Bharat Ka Rahnewala Hoon,Mahendra Kapoor,/artist/mahendra-kapoor,331000,Hindi,11-04-2005,0.76,0.241,0.333,0.623,-3.053,0.0598,157.74,0,5,0.0871,4,64,2728128,1OLegyFGqcVFeNpGZICjsC
Aazmale Aazmale,Shekhar Ravjiani,/artist/shekhar-ravjiani,294000,Hindi,10-08-2021,0.56,0.04,0.32,0.867,-3.213,0.0362,178.012,1,8,0.082,4,89,8004549,3114P6fwAqIZb0faW9qU9r
Aap Yun Hi Agar Humse Milte Rahe,Asha Bhosle|Mohammed Rafi,/artist/asha-bhosle-1|/artist/mohammad-rafi,264000,Hindi,02-01-2014,0.44,0.071,0.27,0.284,-8.46,0.0501,182.096,1,5,0.02,4,34,10467407,5RNUXzxfIDohoj1PYd5Hxl
Haye Haye Yeh Majboori,Lata Mangeshkar,/artist/lata-mangeshkar,256000,Hindi,09-01-2017,0.61,0.89,0.863,0.948,-4.638,0.0984,189.878,1,7,0.0224,4,36,1572440,5NOKRQcq1eu53KO5dYdqay
Tere Naina Mere Naino Se,Suresh Wadkar|Anuradha Paudwal,/artist/suresh-wadkar|/artist/anuradha-paudwal-2,438000,Hindi,05-05-2004,0.01,0.609,0.928,0.878,-13.256,0.099,110.034,1,0,0.011,4,38,10330719,5Hla0vQPKCFgY62Q2uVQik
Mere Desh Ki Dharti,Mahendra Kapoor,/artist/mahendra-kapoor,429000,Hindi,10-09-2015,0.38,0.683,0.794,0.752,-10.338,0.0036,138.842,1,9,0.03,4,47,311713,7iir6gqwSpWUAJDYAPQvXz
Bol Radha Bol,Mukesh|Vyjayanthimala,/artist/mukesh|/artist/vyjayanthimala,262000,Hindi,07-10-2011,0.58,0.84,0.569,0.523,-6.161,0.0229,103.974,0,5,0.0966,4,46,2860332,6UA8jtlZkJBWFXHDVimtly
Main Har Ek Pal Ka Shair Hoon,Mukesh,/artist/mukesh,184000,Hindi,10-08-2013,0.71,0.554,0.764,0.187,-8.328,0.009,170.972,0,11,0.07,4,83,9290381,5cwCHBpqdUDoSBeYbdwmfB
Chahiye Thoda Pyar,Kishore Kumar,/artist/kishore-kumar,325000,Hindi,12-06-2012,0.04,0.77,0.607,0.11,-6.092,0.0634,127.914,1,7,0.0423,4,46,8090981,4sSmP3OrLGc8WcZy5Oycv7
Dum Maro Dum Mit Jaye Gham,Asha Bhosle,/artist/asha-bhosle-1,156000,Hindi,08-04-2007,0.58,0.57,0.998,0.755,-7.056,0.057,132.05,1,11,0.09,4,43,1933287,6q4qrqV5fqbp6U9MHZheWD
Chand Churake Laya Hoon,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,194000,Hindi,01-01-2003,1,0.89,0.211,0.203,-8.051,0.097,147.01,0,1,0.032,4,87,6734828,6yEjpXleWS1mhpKMMXRq8X
Jadoo Bhari,Udit Narayan,/artist/udit-narayan,305000,Hindi,03-12-2005,0.19,0.95,0.789,0.552,-10.134,0.03,111.13,1,1,0.08,4,25,4031924,2EppeIPIrTUKGki10ab5rq
Nainon Men Sapna.,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,391000,Hindi,11-12-2014,0.51,0.42,0.765,0.904,-12.482,0.04,158.865,0,2,0.06,4,70,4409540,35lVPwkRjp2I9KE5D5LOiQ
Dance Dance,Salma Agha,/artist/salma-agha,339000,Hindi,08-07-2023,0.11,0.645,0.514,0.338,-11.248,0.001,144.047,0,9,0.0495,4,41,6126360,6eRPFhwZ0v37rz9y5WPkLx
Naino Mein Sapna,Amit Kumar|Shreya Ghoshal,/artist/amit-kumar|/artist/shreya-ghoshal,242000,Hindi,01-08-2002,0.19,0.98,0.09,0.76,-2.043,0.02,129.938,0,6,0.045,4,64,3035343,38EZCsukdDpuAUqxWdfDx8
Baar Baar Din Ye Aaye Happy Birthday To You,Mohammed Rafi,/artist/mohammad-rafi,427000,Hindi,05-08-2014,0.13,0.078,0.468,0.694,-6.81,0.059,148.034,1,8,0.07,4,75,8027862,68UJW1jJ3cK0FjWKaMGDBk
Mere Bhole Balam,Kishore Kumar,/artist/kishore-kumar,194000,Hindi,03-04-2019,0.62,0.67,0.175,0.514,-12.262,0.057,160.064,1,7,0.0705,4,73,5637027,7FatLa3ywLIq4vDKuGh47A
Thoda Hai,Lata Mangeshkar|Kishore Kumar,/artist/lata-mangeshkar|/artist/kishore-kumar,438000,Hindi,02-01-2022,0.78,0.885,0.553,0.136,-7.811,0.067,135.538,0,9,0.047,4,60,5356750,0dA0U3imlh9JU4t49zesvV
Kasme Wade Pyar Wafa,Manna Dey,/artist/manna-dey,210000,Hindi,11-05-2000,0.72,0.86,0.084,0.23,-7.565,0.027,171.392,0,5,0.0289,4,92,3178275,17dlQo59kOe5F5ajiiMGpY
Dhire Dhire Machal,Lata Mangeshkar,/artist/lata-mangeshkar,243000,Hindi,09-02-2004,0.16,0.075,0.024,0.023,-9.356,0.03,152.05,1,0,0.0766,4,81,9237750,70vSg23ZpLROoj7xxzDBk2
Yeh Reshmi Zulfen,Mohammed Rafi,/artist/mohammad-rafi,321000,Hindi,12-03-2000,0.76,0.42,0.058,0.042,-2.02,0.049,138.964,1,7,0.08,4,91,11128680,5qKSGBOd4fbe9OQX5FRSfq
Sajna Hai Mujhe Sajna Ke Liye,Asha Bhosle,/artist/asha-bhosle-1,304000,Hindi,08-04-2020,0.17,0.3,0.099,0.135,-6.455,0.0488,146.328,0,10,0.006,4,34,1257225,09ti9A0lEwbikp9vU9DIPF
Mal De Gulal,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,275000,Hindi,03-12-2006,0.2,0.01,0.406,0.828,-2.207,0.023,140.092,1,1,0.05,4,77,7141988,0kvFlE8n9KeupKhwVdjdim
Ab Chahe Maa Roothe Ya Baba,Lata Mangeshkar|Kishore Kumar,/artist/lata-mangeshkar|/artist/kishore-kumar,333000,Hindi,12-12-2019,0.31,0.841,0.512,0.552,-4.794,0.0209,112.37,0,8,0.08,4,32,7974271,2YnM2GUvhYr8vmSNgF4hiv
Ladki Hai Ya Shola,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,240000,Hindi,05-04-2010,0.88,0.87,0.95,0.41,-8.393,0.0335,112.9,1,2,0,4,27,7997756,3rcGk5N2IJgpGuxL5qWhud
Yeh Nain Dare Dare,Hemant Kumar,/artist/hemanta-mukherjee,244000,Hindi,02-03-2012,0.75,0.189,0.237,0.631,-6.553,0.0978,122.308,1,1,0.09,4,55,8446696,0QfkRt9JxKsPoXrrnWUffA
Sare Shikve Gile,Anuradha Paudwal|Mohammad Aziz,/artist/anuradha-paudwal-2|/artist/mohammad-aziz,368000,Hindi,08-02-2018,0.2,0.97,0.932,0.948,-4.84,0.043,119.04,0,9,0.023,4,56,6145495,2kL1SDzB4wwkPhHMMSZsGJ
Aaj Ki Raat Mere Dil Ki Salami Lele,Mohammed Rafi,/artist/mohammad-rafi,332000,Hindi,11-01-2007,0.67,0.499,0.792,0.299,-2.487,0.0551,139.998,1,1,0.0191,4,100,7363730,17763KAtfTUqt2ekIfcw0A
Khafa Hoon Khafa Hoon,Kishore Kumar,/artist/kishore-kumar,303000,Hindi,11-03-2020,0.68,0.86,0.456,0.239,-11.772,0.093,183.985,1,8,0.0785,4,25,2213898,2KHGiSe67km26UD5gjTHIu
Dukki Pe Dukki Ho,Asha Bhosle|Kishore Kumar|R. D. Burman|Bhupinder Singh|Sapan Chakraborty|Basu,/artist/asha-bhosle-1|/artist/kishore-kumar|/artist/r-d-burman|/artist/bhupinder-singh|/artist/sapan-chakraborty|/artist/basu,345000,Hindi,03-11-2001,0.46,0.166,0.069,0.871,-11.457,0.048,140.065,0,10,0.0797,4,99,4935418,4rJn0Bgx9w9Z1chKR3MHpn
Dhoop Mein Nikla Na Karo,Asha Bhosle|Kishore Kumar,/artist/asha-bhosle-1|/artist/kishore-kumar,279000,Hindi,11-02-2023,0.47,0.93,0.436,0.315,-2.42,0.088,130.035,1,1,0.05,4,71,631291,1S79qGb6scOSzzzwDhqFqo
Maine Rab Se Tujhe,Anuradha Paudwal|Manhar Udhas|Sukhwinder Singh,/artist/anuradha-paudwal-2|/artist/manhar-udhas|/artist/sukhwinder-singh,481000,Hindi,03-02-2023,0.11,0.995,0.37,0.29,-6.113,0.009,124.008,1,1,0.07,4,57,2121362,2i9ApnDpFygQLhCJhlQ9Bq
Jeena Yahan Marna Yahan Revival,Mukesh,/artist/mukesh,289000,Hindi,11-12-2016,0.6,0.23,0.789,0.95,-4.737,0.02,122.439,1,7,0.0794,4,80,6513596,1lXdOhXQGRfX1zga1u1Xt4
Chandni Raat Mein,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,332000,Hindi,08-03-2013,0.55,0.95,0.374,0.593,-2.898,0.06,192.252,1,1,0.026,4,64,5626385,1ZDbxtijCU6KlrkTMqTfDE
Kitni Haseen Hain Nasheeli,Asha Bhosle,/artist/asha-bhosle-1,328000,Hindi,09-02-2014,0.41,0.699,0.508,0.978,-6.214,0.096,184.122,0,10,0.0563,4,92,670073,38kOT8xH591YVcUnOdyWdl
My Name Is Anthony Gonsalves,Amitabh Bachchan|Kishore Kumar,/artist/amitabh-bachchan|/artist/kishore-kumar,332000,Hindi,08-05-2021,0.14,0.43,0.398,0.189,-10.007,0.08,190.322,1,0,0.04,4,75,10230595,5VK3mkWn3QsKZAjH3ORcww
Chahe Lakh Toofan Ayen,Lata Mangeshkar|Shabbir Kumar,/artist/lata-mangeshkar|/artist/shabbir-kumar,382000,Hindi,08-02-2023,0.19,0.576,0.986,0.567,-6.928,0.006,181.25,1,11,0.05,4,29,3875252,7rW2GUixpTrVjwSERouGwb
O Ghata Sanwari,Lata Mangeshkar,/artist/lata-mangeshkar,349000,Hindi,09-09-2005,0.49,0.11,0.183,0.339,-3.334,0.01,151.913,1,2,0.033,4,44,2822122,1RqtT9Z0l4cwCFcQfZNlmj
Zindagi Aa Raha Hoon Main,Kishore Kumar,/artist/kishore-kumar,346000,Hindi,02-05-2010,0.33,0.797,0.36,0.846,-10.307,0.1,183.092,0,4,0.098,4,92,3878519,0ErEDqQCqmNxgsXPmDmhEK
Raat Akeli Hai Bujh Gaye Die,Asha Bhosle,/artist/asha-bhosle-1,317000,Hindi,07-03-2008,0.68,0.3,0.548,0.148,-2.044,0.02,167.6,0,2,0.097,4,40,11088743,61LZKu6Tz2ZbKUEFztBqVA
Main Hoon Prem Rogi,Suresh Wadkar,/artist/suresh-wadkar,478000,Hindi,07-11-2021,0.52,0.866,0.483,0.775,-13.663,0.09,180.392,0,6,0.01,4,90,2373691,2nEXO7wBjU6SR6DVcxXodO
Rang Aur Noor Ki Barat,Mohammed Rafi,/artist/mohammad-rafi,378000,Hindi,06-03-2004,0.5,0.86,0.933,0.227,-9.216,0.06,146.941,1,7,0.026,4,29,3155167,1qD7Fr3rLtK7w7cL91crhT
Aaj Na Chhodenge,Kishore Kumar|Lata Mangeshkar,/artist/kishore-kumar|/artist/lata-mangeshkar,315000,Hindi,04-02-2010,0.02,0.261,0.491,0.657,-2.163,0.0707,168.456,1,1,0.0719,4,36,3740350,6vbmRBF3jn4JUEHz0oHRdo
Golmaal Hai Bhai Sab Golmaal,Sapan Chakraborty|R. D. Burman,/artist/sapan-chakraborty|/artist/r-d-burman,296000,Hindi,10-08-2011,0.68,0.22,0.434,0.149,-7.272,0.0156,174.99,1,9,0.052,4,55,9794506,5ET8lN4Q61EZaEaA1kd9Fi
Jeena Kya Aji Pyar Bina,Asha Bhosle|Kishore Kumar,/artist/asha-bhosle-1|/artist/kishore-kumar,374000,Hindi,01-07-2008,0.47,0.325,0.035,0.219,-13.303,0.0652,149.652,1,0,0.06,4,75,8467401,4rNGsybK32tpGnwQl0QKW4
Diwane Ka Naam To Poochho,Mohammed Rafi,/artist/mohammad-rafi,268000,Hindi,12-05-2017,0.88,0.95,0.464,0.958,-10.141,0.03,133.429,1,7,0.0936,4,53,10056209,6Vyk4zyNXSvFuawa0iwlis
Rut Hai Milan Ki,Lata Mangeshkar|Mohammed Rafi,/artist/lata-mangeshkar|/artist/mohammad-rafi,339000,Hindi,10-07-2003,0.29,0.586,0.253,0.59,-5.003,0.082,121.433,0,7,0.01,4,71,8533330,2EujsmZ8bD0mOIPusxRBb8
Kaan Men Jhumka Chaal Men Thumka,Mohammed Rafi,/artist/mohammad-rafi,211000,Hindi,07-01-2000,0.83,0.117,0.296,0.546,-9.052,0.07,167.986,0,9,0.04,4,44,5396064,2T3NcjJepyXEEwZBSG0Z1T
Tumhen Ho Na Ho,Runa Laila,/artist/runa-laila,313000,Hindi,05-08-2020,0.65,0.735,0.047,0.88,-3.509,0.04,166.043,1,0,0.09,4,90,614738,2DxsGXCFkJvTz7Dv8lgOhd
Aasman Se Aaya Farishta,Mohammed Rafi,/artist/mohammad-rafi,317000,Hindi,06-11-2021,0.46,0.38,0.379,0.552,-5.99,0.08,150.04,1,2,0.1,4,41,2455346,4cAGPgLtPk1Mp8Ynip8t3N
Main Chali Main Chali,Lata Mangeshkar|Mohammed Rafi,/artist/lata-mangeshkar|/artist/mohammad-rafi,185000,Hindi,05-10-2020,0.67,0.43,0.223,0.543,-4.566,0.098,104.961,0,7,0.097,4,46,1702772,6Dhjz8x2A8gpWNzcfOEkD1
Bada Dukh Dina O Ramji,Lata Mangeshkar,/artist/lata-mangeshkar,360000,Hindi,10-05-2005,0.72,0.61,0.288,0.99,-2.596,0.0451,159.794,0,4,0.05,4,97,8359263,1UQgn3RJ6bfNGRyQpX4kCj
Kabhi Khud Pe Kabhi Halat Pe Rona,Mohammed Rafi,/artist/mohammad-rafi,241000,Hindi,09-04-2020,0.95,0.059,0.127,0.274,-7.76,0.05,161.502,0,8,0.0348,4,100,9933851,2DwHHQQuFWtxfOzfI5y2Mn
